iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2012 8 22 0 -999 -999 -999 -999 -999 2.34 78.67 9.05 102.16 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 8 23 0 -999 -999 -999 -999 -999 2 81.13 8.9 102.17 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 0 0 -999 -999 -999 -999 -999 2.24 83.62 8.4 102.17 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 1 0 -999 -999 -999 -999 -999 2.33 86.12 8.11 102.19 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 2 0 -999 -999 -999 -999 -999 2.74 86.34 8.41 102.19 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 3 0 -999 -999 -999 -999 -999 3.01 86.71 8.31 102.21 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 4 0 -999 -999 -999 -999 -999 1.72 83.52 8.52 102.16 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 5 0 -999 -999 -999 -999 -999 2.88 80.76 8.39 102.14 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 6 0 -999 -999 -999 -999 -999 2.27 79 8.52 102.12 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 7 0 -999 -999 -999 -999 -999 3.09 76.79 8.63 102.11 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 8 0 -999 -999 -999 -999 -999 3.1 77.2 8.96 102.15 0 0.13 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 9 0 -999 -999 -999 -999 -999 3.11 76.42 9.21 102.21 0 7.27 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 10 0 -999 -999 -999 -999 -999 3.52 74.09 9.46 102.23 0 37.19 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 11 0 -999 -999 -999 -999 -999 3.15 73.47 9.89 102.25 0 74.31 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 12 0 -999 -999 -999 -999 -999 4.16 71.59 10.24 102.25 0 78.82 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 13 0 -999 -999 -999 -999 -999 4.44 71.11 10.48 102.25 0 134.5 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 14 0 -999 -999 -999 -999 -999 4.58 67.59 10.87 102.25 0 115 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 15 0 -999 -999 -999 -999 -999 4.39 67.43 10.82 102.28 0 22.77 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 16 0 -999 -999 -999 -999 -999 4.16 69.14 10.71 102.32 0 12.09 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 17 0 -999 -999 -999 -999 -999 3.98 72.2 10.71 102.39 0 0.81 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 18 0 -999 -999 -999 -999 -999 3.54 73.72 10.77 102.44 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 19 0 -999 -999 -999 -999 -999 3.31 74.64 10.72 102.49 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 20 0 -999 -999 -999 -999 -999 3.38 76.61 10.47 102.55 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 21 0 -999 -999 -999 -999 -999 3.2 77.64 10.24 102.57 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 22 0 -999 -999 -999 -999 -999 2.95 77.6 10.1 102.61 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 9 23 0 -999 -999 -999 -999 -999 2.97 77.75 9.8 102.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 0 0 -999 -999 -999 -999 -999 3 80.63 9.73 102.66 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 1 0 -999 -999 -999 -999 -999 2.95 82.12 9.45 102.68 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 2 0 -999 -999 -999 -999 -999 2.56 82.34 9.28 102.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 3 0 -999 -999 -999 -999 -999 2.28 83.14 9.18 102.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 4 0 -999 -999 -999 -999 -999 2.24 86.15 9.09 102.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 5 0 -999 -999 -999 -999 -999 2.76 86.28 9.3 102.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 6 0 -999 -999 -999 -999 -999 3.06 86.6 9.16 102.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 7 0 -999 -999 -999 -999 -999 2.84 86.3 9.13 102.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 8 0 -999 -999 -999 -999 -999 2.66 86.61 9.05 102.64 0 0.23 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 9 0 -999 -999 -999 -999 -999 3.13 83.99 8.97 102.67 0 14.2 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 10 0 -999 -999 -999 -999 -999 3.45 82.1 9.13 102.7 0 38.33 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 11 0 -999 -999 -999 -999 -999 3.44 83.04 9.26 102.71 0 102.55 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 12 0 -999 -999 -999 -999 -999 3.8 77.97 9.63 102.68 0 124.75 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 13 0 -999 -999 -999 -999 -999 4.21 75.12 9.93 102.65 0 65.7 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 14 0 -999 -999 -999 -999 -999 3.69 76.17 10.14 102.63 0 59.34 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 15 0 -999 -999 -999 -999 -999 3.72 74.83 10.28 102.62 0 53.8 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 16 0 -999 -999 -999 -999 -999 3.4 74.39 10.31 102.62 0 21.07 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 17 0 -999 -999 -999 -999 -999 3.47 75.67 10.11 102.63 0 1.36 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 18 0 -999 -999 -999 -999 -999 3.32 75.96 10.05 102.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 19 0 -999 -999 -999 -999 -999 4.07 75.53 9.91 102.66 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 20 0 -999 -999 -999 -999 -999 3.42 75.32 9.81 102.68 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 21 0 -999 -999 -999 -999 -999 3.32 75.44 9.53 102.69 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 22 0 -999 -999 -999 -999 -999 3.07 74.62 9.37 102.7 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 10 23 0 -999 -999 -999 -999 -999 3.42 73.12 9.02 102.69 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 0 0 -999 -999 -999 -999 -999 3.76 72.27 8.79 102.68 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 1 0 -999 -999 -999 -999 -999 3.16 75.68 8.48 102.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 2 0 -999 -999 -999 -999 -999 2.96 76.39 8.11 102.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 3 0 -999 -999 -999 -999 -999 3.07 76.11 7.67 102.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 4 0 -999 -999 -999 -999 -999 3.31 75.43 7.38 102.62 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 5 0 -999 -999 -999 -999 -999 3.18 74.05 7.28 102.62 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 6 0 -999 -999 -999 -999 -999 3.11 73.66 7.09 102.61 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 7 0 -999 -999 -999 -999 -999 3.14 74.22 7.05 102.6 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 8 0 -999 -999 -999 -999 -999 2.5 75.89 7.1 102.63 0 0.62 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 9 0 -999 -999 -999 -999 -999 2.71 77.36 7.11 102.68 0 15.19 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 10 0 -999 -999 -999 -999 -999 3.38 77.52 7.33 102.71 0 80.73 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 11 0 -999 -999 -999 -999 -999 3.34 76.52 7.8 102.73 0 179.85 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 12 0 -999 -999 -999 -999 -999 3.28 74.44 8.81 102.72 0 233.9 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 13 0 -999 -999 -999 -999 -999 3.77 73.11 9.71 102.68 0 250.28 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 14 0 -999 -999 -999 -999 -999 3.22 74.6 9.84 102.63 0 82.31 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 15 0 -999 -999 -999 -999 -999 4.44 77.85 9.87 102.61 0 35.45 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 16 0 -999 -999 -999 -999 -999 4.56 80.34 9.58 102.62 0 8.03 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 17 0 -999 -999 -999 -999 -999 3.43 79.66 9.82 102.62 0 0.62 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 18 0 -999 -999 -999 -999 -999 3.73 78.45 9.97 102.62 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 19 0 -999 -999 -999 -999 -999 3.07 77.98 9.98 102.58 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 20 0 -999 -999 -999 -999 -999 3.54 78.68 9.75 102.56 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 21 0 -999 -999 -999 -999 -999 4.38 77.13 9.38 102.53 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 22 0 -999 -999 -999 -999 -999 4.33 77.33 8.69 102.5 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 11 23 0 -999 -999 -999 -999 -999 3.67 76.7 8.44 102.45 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 0 0 -999 -999 -999 -999 -999 3.75 79.07 7.95 102.4 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 1 0 -999 -999 -999 -999 -999 3.7 81.52 7.33 102.33 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 2 0 -999 -999 -999 -999 -999 3.53 83.16 6.99 102.27 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 3 0 -999 -999 -999 -999 -999 3.51 83.5 7.07 102.23 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 4 0 -999 -999 -999 -999 -999 3.74 82.58 7.13 102.15 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 5 0 -999 -999 -999 -999 -999 4.35 83 6.95 102.05 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 6 0 -999 -999 -999 -999 -999 5.25 81.24 7.54 102 0 0.01 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 7 0 -999 -999 -999 -999 -999 4.84 80.05 7.78 101.95 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 8 0 -999 -999 -999 -999 -999 5.41 80.12 7.9 101.88 0 0.13 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 9 0 -999 -999 -999 -999 -999 5.55 80.14 8.29 101.92 0 5.77 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 10 0 -999 -999 -999 -999 -999 4.9 80.67 8.57 101.94 0 39.35 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 11 0 -999 -999 -999 -999 -999 4.84 80.92 9.06 101.95 0 101.75 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 12 0 -999 -999 -999 -999 -999 5.07 77.93 10.02 101.94 0 91.62 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 13 0 -999 -999 -999 -999 -999 5.02 73.67 10.89 101.9 0 156.35 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 14 0 -999 -999 -999 -999 -999 4.74 68.97 11.29 101.91 0 61.77 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 15 0 -999 -999 -999 -999 -999 4.73 68.22 10.1 101.96 0 112.25 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 16 0 -999 -999 -999 -999 -999 4.32 59.77 8.5 102.03 0 38.3 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 17 0 -999 -999 -999 -999 -999 3.71 58.05 8.4 102.1 0 1.23 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 18 0 -999 -999 -999 -999 -999 3.4 60.35 7.78 102.18 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 19 0 -999 -999 -999 -999 -999 3.96 61.5 7.12 102.24 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 20 0 -999 -999 -999 -999 -999 3.53 64.09 6.39 102.3 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 21 0 -999 -999 -999 -999 -999 3.04 67 5.81 102.33 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 22 0 -999 -999 -999 -999 -999 3.36 68.45 5.49 102.36 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 12 23 0 -999 -999 -999 -999 -999 2.52 70.51 5.42 102.38 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 0 0 -999 -999 -999 -999 -999 2.58 71.83 5.17 102.4 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 1 0 -999 -999 -999 -999 -999 3.06 72.7 4.75 102.4 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 2 0 -999 -999 -999 -999 -999 2.83 74.6 4.41 102.42 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 3 0 -999 -999 -999 -999 -999 2.45 74.09 4.35 102.47 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 4 0 -999 -999 -999 -999 -999 2 74.55 4.31 102.49 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 5 0 -999 -999 -999 -999 -999 2.23 76.15 4.11 102.49 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 6 0 -999 -999 -999 -999 -999 2.73 78.58 3.95 102.5 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 7 0 -999 -999 -999 -999 -999 2.93 80.1 3.9 102.51 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 8 0 -999 -999 -999 -999 -999 3.14 80.8 3.81 102.53 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 9 0 -999 -999 -999 -999 -999 2.12 80.07 3.79 102.59 0 24.7 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 10 0 -999 -999 -999 -999 -999 3.11 78.37 3.89 102.65 0 125.83 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 11 0 -999 -999 -999 -999 -999 2.9 75.88 4.15 102.67 0 120.72 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 12 0 -999 -999 -999 -999 -999 2.95 73.78 4.25 102.7 0 170.75 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 13 0 -999 -999 -999 -999 -999 2.59 70.28 4.42 102.66 0 216.8 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 14 0 -999 -999 -999 -999 -999 2.56 66.67 4.72 102.64 0 194.4 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 15 0 -999 -999 -999 -999 -999 2.63 63.36 4.24 102.63 0 154.12 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 16 0 -999 -999 -999 -999 -999 2.84 63.16 3.75 102.63 0 46.45 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 17 0 -999 -999 -999 -999 -999 2.98 67.46 3.55 102.66 0 1.65 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 18 0 -999 -999 -999 -999 -999 2.28 69.52 3.68 102.66 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 19 0 -999 -999 -999 -999 -999 2.24 71.22 3.71 102.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 20 0 -999 -999 -999 -999 -999 2.63 73.6 3.39 102.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 21 0 -999 -999 -999 -999 -999 2.37 75.95 3.02 102.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 22 0 -999 -999 -999 -999 -999 2.3 77.62 2.58 102.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 13 23 0 -999 -999 -999 -999 -999 1.72 77.54 2.54 102.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 0 0 -999 -999 -999 -999 -999 1.3 76.62 2.55 102.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 1 0 -999 -999 -999 -999 -999 1.7 76.97 2.33 102.61 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 2 0 -999 -999 -999 -999 -999 1.84 79.01 1.97 102.58 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 3 0 -999 -999 -999 -999 -999 1.58 80.31 1.72 102.55 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 4 0 -999 -999 -999 -999 -999 1.31 80.28 1.62 102.5 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 5 0 -999 -999 -999 -999 -999 1.22 80.66 1.54 102.46 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 6 0 -999 -999 -999 -999 -999 1.07 80.06 1.58 102.42 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 7 0 -999 -999 -999 -999 -999 1 79.83 1.51 102.4 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 8 0 -999 -999 -999 -999 -999 0.86 80.39 1.39 102.4 0 0.03 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 9 0 -999 -999 -999 -999 -999 0.82 78.68 1.72 102.43 0 27 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 10 0 -999 -999 -999 -999 -999 0.91 77.04 2.22 102.43 0 100.89 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 11 0 -999 -999 -999 -999 -999 1.25 72.06 2.62 102.4 0 186.1 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 12 0 -999 -999 -999 -999 -999 2.15 65.74 2.76 102.36 0 242.1 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 13 0 -999 -999 -999 -999 -999 2.64 61.67 2.52 102.29 0 252.7 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 14 0 -999 -999 -999 -999 -999 2.59 60.59 3.16 102.21 0 218.2 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 15 0 -999 -999 -999 -999 -999 2 60.12 3.61 102.18 0 144.72 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 16 0 -999 -999 -999 -999 -999 2.42 62.17 3.5 102.17 0 51.57 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 17 0 -999 -999 -999 -999 -999 2.59 66.07 3.44 102.15 0 2.23 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 18 0 -999 -999 -999 -999 -999 3.24 73.83 3.75 102.15 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 19 0 -999 -999 -999 -999 -999 3.18 75.82 3.67 102.12 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 20 0 -999 -999 -999 -999 -999 2.51 75.96 3.59 102.1 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 21 0 -999 -999 -999 -999 -999 2.46 76.08 3.3 102.07 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 22 0 -999 -999 -999 -999 -999 1.93 77.45 3.2 102.06 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 14 23 0 -999 -999 -999 -999 -999 2.17 78.43 3.09 102.04 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 0 0 -999 -999 -999 -999 -999 1.95 77.82 3.05 102.01 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 1 0 -999 -999 -999 -999 -999 1.78 75.5 2.89 101.98 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 2 0 -999 -999 -999 -999 -999 2.38 71.48 2.99 101.95 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 3 0 -999 -999 -999 -999 -999 2.52 70.09 2.91 101.91 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 4 0 -999 -999 -999 -999 -999 2.91 69.52 2.81 101.87 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 5 0 -999 -999 -999 -999 -999 2.89 69.62 2.55 101.84 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 6 0 -999 -999 -999 -999 -999 2.5 68.92 2.33 101.84 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 7 0 -999 -999 -999 -999 -999 2.27 70.59 1.94 101.83 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 8 0 -999 -999 -999 -999 -999 2.1 73.22 2.25 101.83 0 0.08 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 9 0 -999 -999 -999 -999 -999 3.32 72.94 2.51 101.84 0 29.34 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 10 0 -999 -999 -999 -999 -999 3 69.56 2.82 101.86 0 106.48 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 11 0 -999 -999 -999 -999 -999 2.76 66.74 3.22 101.88 0 191.6 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 12 0 -999 -999 -999 -999 -999 3.36 64.15 3.35 101.85 0 250.62 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 13 0 -999 -999 -999 -999 -999 4.13 58.42 3.56 101.79 0 268.23 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 14 0 -999 -999 -999 -999 -999 4.45 57.37 4.08 101.72 0 187.12 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 15 0 -999 -999 -999 -999 -999 4.72 57.23 4.24 101.69 0 175.8 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 16 0 -999 -999 -999 -999 -999 4.28 57.42 4.06 101.69 0 63.42 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 17 0 -999 -999 -999 -999 -999 4.61 61.38 3.38 101.69 0 3.05 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 18 0 -999 -999 -999 -999 -999 4.95 65 2.68 101.68 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 19 0 -999 -999 -999 -999 -999 4.77 67.3 2.41 101.7 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 20 0 -999 -999 -999 -999 -999 4.56 69.53 2.55 101.72 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 21 0 -999 -999 -999 -999 -999 4.52 69.36 2.4 101.72 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 22 0 -999 -999 -999 -999 -999 4.88 70.1 2.42 101.71 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 15 23 0 -999 -999 -999 -999 -999 4.79 70.77 2.32 101.71 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 0 0 -999 -999 -999 -999 -999 4.46 71.93 2.24 101.71 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 1 0 -999 -999 -999 -999 -999 3.99 74.08 2.36 101.7 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 2 0 -999 -999 -999 -999 -999 3.45 74.91 2.15 101.69 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 3 0 -999 -999 -999 -999 -999 2.5 73.86 2.11 101.69 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 4 0 -999 -999 -999 -999 -999 2.63 73.13 2.14 101.7 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 5 0 -999 -999 -999 -999 -999 2.82 77.26 2.24 101.7 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 6 0 -999 -999 -999 -999 -999 2.41 75.64 2.16 101.71 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 7 0 -999 -999 -999 -999 -999 2.13 76.06 1.88 101.75 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 8 0 -999 -999 -999 -999 -999 2.34 75.03 1.69 101.79 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 9 0 -999 -999 -999 -999 -999 2.5 73.33 1.95 101.83 0 31.53 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 10 0 -999 -999 -999 -999 -999 3.05 69.36 2.29 101.87 0 111.68 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 11 0 -999 -999 -999 -999 -999 2.78 65.33 2.52 101.94 0 195.18 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 12 0 -999 -999 -999 -999 -999 3.22 56.32 3.01 101.93 0 255.67 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 13 0 -999 -999 -999 -999 -999 3.1 47.39 4.68 101.89 0 259.18 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 14 0 -999 -999 -999 -999 -999 2.81 44.8 5.59 101.87 0 232.15 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 15 0 -999 -999 -999 -999 -999 2.9 45.39 5.76 101.88 0 156.15 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 16 0 -999 -999 -999 -999 -999 2.94 49.11 5.63 101.88 0 74.44 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 17 0 -999 -999 -999 -999 -999 3.37 52.32 5.07 101.9 0 5.14 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 18 0 -999 -999 -999 -999 -999 2.99 54.96 4.51 101.95 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 19 0 -999 -999 -999 -999 -999 2.41 53.44 4.33 102.02 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 20 0 -999 -999 -999 -999 -999 2.19 50.66 4.21 102.06 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 21 0 -999 -999 -999 -999 -999 2.07 52.37 3.77 102.07 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 22 0 -999 -999 -999 -999 -999 2.53 49.44 3.75 102.09 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 16 23 0 -999 -999 -999 -999 -999 2.83 53.69 3.5 102.07 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
